fuel,fuel1,fuel2,brake power ,heat power ,efficiency
,26.28,10.512,4.16,21.00638189,19.80350554
,33.83,13.532,4.16,27.04132037,15.38386419
,22.041,8.8164,4.16,17.61802371,23.612183
,27.756,11.1024,4.16,22.18619238,18.75040083
,26.955,10.782,4.16,21.54592937,19.30759137
,22.4,8.96,4.16,17.90498304,23.2337556
,23.429,9.3716,4.16,18.7274932,22.21333072
,28.042,11.2168,4.16,22.41480064,18.55916573
,35.945,14.378,4.16,28.73190247,14.47867925
,24.288,9.7152,4.16,19.41411732,21.42770609
,25.298,10.1192,4.16,20.22144022,20.57222411
,30.807,12.3228,4.16,24.62494699,16.89343738
,22.616,9.0464,4.16,18.07763823,23.01185557
,25.935,10.374,4.16,20.73061318,20.06694141
,22.008,8.8032,4.16,17.59164584,23.6475884
,23.886,9.5544,4.16,19.09278683,21.78833314
,33.264,13.3056,4.16,26.58889981,15.64562667
,29.072,11.6288,4.16,23.23811013,17.90162787
,24.983,9.9932,4.16,19.9696514,20.83161051
,32.508,13.0032,4.16,25.98460664,16.00947845
,27.12,10.848,4.16,21.67781875,19.19012262
,25.935,10.374,4.16,20.73061318,20.06694141
,,,,,
DEE 10,28.18,2.818,4.16,17.41387797,23.88899249
,41.24,4.124,4.16,25.48432673,16.32375869
,33.83,3.383,4.16,20.90530488,19.89925535
,35.945,3.5945,4.16,22.21227266,18.72838527
,30.807,3.0807,4.16,19.03723699,21.85191055
,33.264,3.3264,4.16,20.55554424,20.23784898
,29.072,2.9072,4.16,17.96509085,23.15601983
,32.508,3.2508,4.16,20.08837278,20.70849663
,,,,,
DEE 20,28.18,5.636,4.16,18.71988007,22.22236459
,27.43,5.486,4.16,18.22165757,22.82997573
,41.24,8.248,4.16,27.39559453,15.18492324
,26.28,5.256,4.16,17.4577164,23.82900435
,33.83,6.766,4.16,22.47315623,18.51097352
,27.756,5.5512,4.16,18.43821828,22.56183291
,26.955,5.391,4.16,17.90611665,23.23228471
,28.042,5.6084,4.16,18.62820713,22.33172506
,35.945,7.189,4.16,23.87814368,17.4217898
,30.807,6.1614,4.16,20.46498741,20.32740073
,33.264,6.6528,4.16,22.09716432,18.82594499
,29.072,5.8144,4.16,19.31243269,21.54052815
,32.508,6.5016,4.16,21.59495604,19.26375767
,27.12,5.424,4.16,18.0157256,23.09093784
,,,,,
DEE 30,28.18,8.454,4.16,20.02588217,20.77311734
,27.43,8.229,4.16,19.49290092,21.34110268
,41.24,12.372,4.16,29.30686233,14.1946277
,26.28,7.884,4.16,18.675663,22.27497894
,33.83,10.149,4.16,24.04100758,17.30376726
,27.756,8.3268,4.16,19.7245701,21.09044699
,26.955,8.0865,4.16,19.15534612,21.71717479
,28.042,8.4126,4.16,19.92781362,20.87534579
,35.945,10.7835,4.16,25.54401471,16.28561543
,25.298,7.5894,4.16,17.97781288,23.13963343
,30.807,9.2421,4.16,21.89273782,19.00173488
,25.935,7.7805,4.16,18.43049163,22.57129156
,33.264,9.9792,4.16,23.6387844,17.59819765
,29.072,8.7216,4.16,20.65977453,20.13574733
,24.983,7.4949,4.16,17.75396076,23.43139121
